target,initiator,asset,amount,premium,referralCode,blockNumber,txHash
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x8D51789363682E72dEc2B03837418FB922230eE4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1014139701948626200,912725731753763,0,14558501,0x19d323a1ca9ab5b403b9b31a92b3e063726c96f484e9ba0ecfa3c1728e980c33
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x5b14C33f7DcA7C56628828dDE97a7cDf81313446,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11296635575,10166972,0,14560442,0xd36b19cd94666888b8457ab72be82e24609f2184a827ade1347d99146ef7292f
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x5fF910c34Db2Ae9Eeee29cf6902197CBC7B6812D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,114284991410016303743,102856492269014673,64,14560781,0xb775fad3f918bf00d8df3fe9e58093f674f67f5cc1d7a3add3895e47bc235eee
0x135896DE8421be2ec868E0b811006171D9df802A,0xdEa6999C5f46735eE6671A9765908e2DF0b59a1C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,20010583523249128000,18009525170924215,0,14561067,0x257fa9ef0f0738e30fc0d98e6f4dfaa5a38d9d846a513c795f698f689db82864
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1679356480,1511420,0,14561364,0xa7bf4ec21cdd04bf5e1410feab278a4c0e96bf5b3b6b62e04fad3e9bb1237654
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x2D4e1aebF7cE679F8662f8f4c291C2955C3E5264,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18820233357645386008,16938210021880847,64,14561624,0x3e05bb8a887096295ae1c918fcff8f49e44be1b2ecdfba78198269667a7485e5
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,20856662737502094111,18770996463751884,64,14561722,0xa2d47360c241ba8b5536356dc0aba8cff29b3146d701f28df02b8937b0dbefd9
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x1e5A8256f6E5f188A70143Ae5a6Df06862d87052,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20000000000,18000000,0,14561803,0x0a0170d97039af8858d3c982a84018deedb007b8c31f08c5bc40f49007593d97
0x135896DE8421be2ec868E0b811006171D9df802A,0x032C3192242Aa00f681c2e76f141CB106b875574,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9404781816820316000,8464303635138284,0,14561960,0x55d6271c7b0152324247ee9d327e34e76a0395ef2b111bd28e03d9238d6f9799
0x135896DE8421be2ec868E0b811006171D9df802A,0x8db63f56502B8596bc2E56939c1710034E5883E6,0x514910771AF9Ca656af840dff83E8264EcF986CA,1352521997163903700000,1217269797447513330,0,14562106,0x54602d8228136405a7382937775f3411d96c1f4f318bf121d7b2d75afe9cafde
0x135896DE8421be2ec868E0b811006171D9df802A,0x8db63f56502B8596bc2E56939c1710034E5883E6,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,9230000000000000000000,8307000000000000000,0,14562112,0xb86c8a6af6ce31a814b024bd231706659c2436c276bfc9de806ee16e62dd3538
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xB8a57426AE861B245200984BE043080454D37402,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,700000000000000000,630000000000000,0,14562981,0x8ed3ae2daf52cb278fd7a0842fea6cc94307c6b7d0722f838f10667f675c556a
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xB0eB8B4003fDD74f3c7994fBE5fCE95aD10e3BCC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,123723216209,111350894,0,14563231,0x99d8c513cedfcd9dad689a858d74cf20cc12b8432f8ab81faec04a607419f6da
0x135896DE8421be2ec868E0b811006171D9df802A,0xd3283970C65d49A46769199b839B170b50f134d8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,100062403918051430000,90056163526246287,0,14563445,0x29ad3578a302de20c5e3df5e6e8966b18756a8461203a855acc4391d6cb2e7d1
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xa3ba242F405fc8e93A00d50af162f723D7328631,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,81820826204950752370,73638743584455677,64,14563570,0xc3b88542673c519a2ebb10f14fd681bdfe5ea27ff07649195c5bc702959c44e5
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x0bBd85299893fF24F6107f1f2D68334b9fff7739,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5194494042411365715,4675044638170229,64,14563571,0x66d170ca18fb8aa5f26bfac65681d8925600ce08f027cd01f9edc5d7977f4a14
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x34b0F030fc16c9558280af945247d909BEca653e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11341337863825373870,10207204077442836,64,14563581,0x936763a670098d71fd2ec4ba600238bd62d195e8d45eacadbc175503cbf6e10d
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,18627358806234118052,16764622925610706,64,14563728,0xb098e7a6cd7acf6ab6fa88c10da5c4e6171551b03aed9b685a100682cf08ed1f
0x135896DE8421be2ec868E0b811006171D9df802A,0x32f36aC523093f4d62B74bd8dE109f72CD2e6daF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12000000000000000000,10800000000000000,0,14563847,0x039a11b6c87b19bb6ca6f8810bc49387f144bd08537dcd5a75bf486502ff1bb9
0x135896DE8421be2ec868E0b811006171D9df802A,0x449D28B3E791607d81e5126E6a8e17845188c7fB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6103052055926764500,5492746850334088,0,14563857,0x126fca774b0aef632f6343a5954d6cfec50511e4d34e16344dd1194b5963c612
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xbaec9FE19Aa1879004773b33a75f4aaa690055c0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000,90000000,0,14563979,0x069acb826651604d7efd69dcbb3aa7d3327784a6115875bec8bffbaf797e638d
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xbdDe975D3F041BF56FCfe22A6d6155bFf81d64c0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7500000000,6750000,0,14564005,0x77931139bf72e043d9097261294a4acbde45474f6fd67ea23dbfe5912c34aa6c
0x135896DE8421be2ec868E0b811006171D9df802A,0x560DBf7F837378f81f5AA188a3864Cd8214d53c6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9947013465,8952312,0,14564110,0x9105b51ccc2050546ea1c9d73326d5393ae1e5338fe83892d72fc781cd108e25
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xcebe8A9a3915e063700D92D78B2F91033be98A42,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,39065217392351605717,35158695653116445,64,14564188,0xe8247abee9866546fc7e1567a925fb220ed0ae2cfdbb4075bd32e4bd05e3bbbc
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,25266593545909394249,22739934191318454,64,14564313,0x5703e643064eb6c7190e7c0b9514b5fa061cac2888d3b36d5a8a5eb2d8857ff1
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,67513923619,60762531,0,14564400,0x5a76788726d7bee9f3572843bef623b7a6c779a4cb330c941dbe44cc7c184205
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,137118072483,123406265,0,14564899,0x3faa989e735da31902b604c0a0e786248a01798ecb0cdbf401c13bc9ae4e864c
0x135896DE8421be2ec868E0b811006171D9df802A,0x18bfE375E16D877918B748a38437065972b76DdF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10000000000000000000,9000000000000000,0,14564930,0x09dce47dd750a666981655a11dec0bd95e6e444159a4bc14fc2dd29022ea7afe
0x135896DE8421be2ec868E0b811006171D9df802A,0x18bfE375E16D877918B748a38437065972b76DdF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10000000000000000000,9000000000000000,0,14564953,0x073fbb7f8f222eb03dd69e636720739a53f348bffa89027033c7293b906aa62d
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x1908Bb246DA7d358e4f79cea8b3D2cE5E81e6D64,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,49925000000,44932500,0,14565298,0x7b46784955530325cc91e6f826acabb498f99423499344118ef5f7a8f6ee757e
0x135896DE8421be2ec868E0b811006171D9df802A,0xDA5b2cd0d0Bb26E79FB3210233dDABdB7de131C9,0x514910771AF9Ca656af840dff83E8264EcF986CA,38189466718776200000,34370520046898580,0,14565381,0xf611bb23be18a097403cc7bf6916770efe362409ad4f3ba9e84c1616569c9ebc
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xa95d1E735100b66215B794bE80F12C4775E08a3c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3664738491316425583,3298264642184783,64,14565635,0xe27b9d46a25f086499e4d7f71d97837fc1fb8013c3ee2c5961fed70592ddc29f
0x135896DE8421be2ec868E0b811006171D9df802A,0xc059173426fA84caEc933A9759dBda698651684A,0x514910771AF9Ca656af840dff83E8264EcF986CA,4477475146591151000000,4029727631932035900,0,14565803,0x5c59c2305118e21e17d20efab8a4344004a92da3bfecf16cec99df62a81119d9
0x135896DE8421be2ec868E0b811006171D9df802A,0x0A4fC1B3308e763A6A322f38138748a781D5B576,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,18700000000000000000,16830000000000000,0,14565816,0xbea55ae5d93f2b735c967648b09741198ae0109e55bd54dfd85b1afc1486e4d5
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6802921264,6122629,0,14565903,0x1d75209fb9e65dac2e2f60b14522cdc97ed87a004db48ea5fe51ef4923c2aa7d
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,19930462158722134370,17937415942849920,64,14565909,0xa7f7bb9957cc111b1a41f840d4b97f890f24f032ee0a3d6bf556072cce99a676
0x135896DE8421be2ec868E0b811006171D9df802A,0x59385629E6A19929804076953d5C0F6C74f0Ae8F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3000000000000000000,2700000000000000,0,14565963,0x4e880bf12bf35e516cc702be777276606bd36d89dae76ff8a035dc586fe769fa
0x135896DE8421be2ec868E0b811006171D9df802A,0x8c56b1FE76DE0cF0e61428C4b839645C2d351890,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,171243296568202700000,154118966911382430,0,14566179,0xe37345abdd8a731fcd30f7a5279c8ad245c913fab242231cba261575f3cbe8ec
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xbdDe975D3F041BF56FCfe22A6d6155bFf81d64c0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7500000000,6750000,0,14566342,0x04e4ddf33bf6394da63cff6adf950a432905dd8ea786da92afe7c2a95feb5752
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xE9f3BA9d53DdB1Dfb39e391476ee046C817E2326,0x6B175474E89094C44Da98b954EedeAC495271d0F,43261748326602860000000,38935573493942574000,0,14566349,0x5a236850e445dc9ef8a59c7f7b245a83827c0fa26492d47c0688401ca8d40151
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xE9f3BA9d53DdB1Dfb39e391476ee046C817E2326,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20023433539,18021090,0,14566545,0x253deb05b8331ed382cccd40893de60f10e8363ca3016a166af1dbe8c7059434
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xc5691EC8096c614f71c5377F271B8057EBd8DE79,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,115171622761,103654460,0,14566617,0x950e63829403771142813ef9c5665f7757dc8cdd7b1d2ef0bcd686adc38a2af4
0x135896DE8421be2ec868E0b811006171D9df802A,0x416d7f3823bc7d8DbAB00056EDE0325E52F0a5c2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6561914123699054000,5905722711329148,0,14566681,0x211e875f208e94484a0e620a584c4412a6d46df8441558e95b9fb16fa0360914
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x944d34a08033F8E2bfEf08C3995F04a315d136C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,17210469059411085638,15489422153469977,64,14566758,0xd27051b20b71ff20e78bae06e898de906aaceca3d76735ea7060b65605916c85
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,19431921739132531520,17488729565219278,64,14566758,0xa10479af902fae75ae9c8d7269a510b7cbe70c043010fa3e9e6d1a17a08c41b9
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0x1e5A8256f6E5f188A70143Ae5a6Df06862d87052,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14566820,0xe6d5986f950aba98bebf4d6fd074ad108e9a6aa286a0ea0ca1408570d58ab8a5
0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0x6B175474E89094C44Da98b954EedeAC495271d0F,57768060723568421185955,51991254651211579067,0,14566829,0xf88845978edadebce03da197bdf6b972cf5b1a87f51dc52069966a511bb0e108
0x135896DE8421be2ec868E0b811006171D9df802A,0x10642e574a115e89AB52c39918DdcBD1c41997Ce,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1015700486494678800,914130437845210,0,14566831,0xdb83c07772a91a13fc3e530f6b88cdcd6a588732868dfaec26492665f90eaa26
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xa5285BC2196b78D0A30D5054C1BE0310f52fdb26,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,19954552822878540414,17959097540590686,64,14566843,0xca8d8bb0c57d3b43da9660bf2bdd8975b73ab13100a8d181a7b9006dbb4f7faa
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xbdDe975D3F041BF56FCfe22A6d6155bFf81d64c0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12000000000,10800000,0,14566850,0xd357c7ff735f8ea7203dba45155eb3fb82024ecdaa238c1982fe700a437aac49
0x135896DE8421be2ec868E0b811006171D9df802A,0x457260032891f12182243dC37cA21723397d7702,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,35000000000000000000,31500000000000000,0,14566867,0xaee0231e0706261af98cb8748f1160c99bada4007afad8cb907fcf8b37dca9b1
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x73E5B897E2c0Dd66Cd9aad1f876B7C9A15f7D797,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2002630900126865075,1802367810114178,64,14566932,0x3d8780d7db420f693bcd626ecebc1b652db04c9ddbaf6c658370ead0eddd2502
0xB7cc88A13586D862B97a677990de14A122b74598,0xB7cc88A13586D862B97a677990de14A122b74598,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,120893141890855320946,108803827701769788,0,14567008,0x2420c04f3976c3ce3de5bf73deccad831a2943924936868da9e2f5664b8f7696
0xB7cc88A13586D862B97a677990de14A122b74598,0xB7cc88A13586D862B97a677990de14A122b74598,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,453129305629505445625,407816375066554901,0,14567150,0xa82eb082eda820744393b18747ca504d04c9aa284cbc1220c995fb2f72cba78c
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xd22020821E5f6397822AdAe44Accd7ff8E444d29,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,39707739205,35736965,0,14567318,0x8f184c583f8d7897ab7cc2ea2c5ca18cf1364536591eff65042e58b61a779082
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7955011007,7159509,0,14567615,0x8fb2e309836c39fd0735fd7c8dc9ecf3aa1bc70eb9030e14726464fdb9e78dc3
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xDf0aA860fb3aE87b29e1a3ac9b0D119b8180c685,0x6B175474E89094C44Da98b954EedeAC495271d0F,13892819065552021000000,12503537158996818900,0,14567693,0xbed06376ebaf92b3fb0c7d22d07c079ff72ff1341436f6a9c1925451a0918927
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0x5fF910c34Db2Ae9Eeee29cf6902197CBC7B6812D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,152339710419530710046,137105739377577639,64,14568114,0x55d5776508ade73c14c6d1b2331d5146c367d8f4d8a957bf3410efbd83ce1229
0x135896DE8421be2ec868E0b811006171D9df802A,0xd99aB8EC724407f94b494bf92B009b57b92f849B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9367838679,8431054,0,14568722,0x1e893799f89e22d6828cd2989be7eae9a2437bcc1fb9e8a82067965a46ad14ab
0x98b8957bc3EC8f7267Ac6F41Bc381966Ed22E4Af,0x98b8957bc3EC8f7267Ac6F41Bc381966Ed22E4Af,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,903687087700625356,813318378930562,0,14568816,0x1628eb099566f33cf052b2774871649b6b2d39e723eca93b6f08cb26f185f258
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2145836830076,1931253147,0,14568880,0xb648ea6596901edeb63082a6488709e413cf498d420b72a84824e0eb46c4d44f
0x135896DE8421be2ec868E0b811006171D9df802A,0x207A3D05EBA0c0a3e0e5c94D26A6E3B432dCEa02,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,4000000000000000000,3600000000000000,0,14569124,0xc6b36264bb09aa05d1646a8f0c5bbdaf452d8f2accce494794bd6f21011d1017
0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0x6B175474E89094C44Da98b954EedeAC495271d0F,143187957449037682643655,128869161704133914379,0,14569775,0x2a633a32d5e969152fc3c6e88d9d98fd36890cecaaa42530853cd579de1bd82d
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x6B175474E89094C44Da98b954EedeAC495271d0F,31153377696525892962323,28038039926873303666,64,14569953,0x020f72a0812fb1595604f8aeeccf42250ad862d7fa4bf3fc626929060868f952
0x135896DE8421be2ec868E0b811006171D9df802A,0x207A3D05EBA0c0a3e0e5c94D26A6E3B432dCEa02,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2000000000000000000,1800000000000000,0,14570119,0x3a3d8c83e9d1699f863f59f44d4b25dbd1b8e71852135cd4091010a3470b6231
0x135896DE8421be2ec868E0b811006171D9df802A,0xEa92AFFEEF270a0D9A51B5172a5948C3eB7C1ED8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,155903545905,140313191,0,14570224,0xbde11c801c71c20057e0fdfa1c50e756c197abe6840748ebf9dd6ee6e4f1056c
0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0xe3CfDbfA339b749C6df27854E11Df3398b12d56E,0x6B175474E89094C44Da98b954EedeAC495271d0F,101716496474593885973615,91544846827134497376,0,14570363,0xb24993645611903ff5e861164af2c5f291bf4b9be001b375038f2f1729dafc8e
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1533079528768,1379771575,0,14570694,0x560134ea3840f1da43a70a18a45bb80e4c8ceb865e70008597b345cfc67cf938
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59886158061551289955,53897542255396160,0,14570694,0xa85fc50af5f839072aceb4269ea9704749045b18bfaa24a8d6a57dfb7ef5259d
0x166a309EFcEedc82C501014130BeADd0B3097475,0x166a309EFcEedc82C501014130BeADd0B3097475,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,167403354619,150663019,0,14570695,0xd51fe91c85839d782a5c12835b94172dcb4cc0b11c86adf5995b199ecb38abb5
0x135896DE8421be2ec868E0b811006171D9df802A,0x59E17730F2a0373A45048161DFa04D4265992567,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,357200000000,321480000,0,14570842,0x6f95dd7f8a322d74bd4a20926843579b18ba07e9a85be8048d00fd38423bca69
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x6B175474E89094C44Da98b954EedeAC495271d0F,33910132453578142049825,30519119208220327844,64,14570853,0xd446fa076b4ef767aecab7cec95a11fe15a1d7ec08afca3e1631fd7292cef83e
0x135896DE8421be2ec868E0b811006171D9df802A,0x5cD08183A408812f9778219066b46Ac65a07abce,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20000000000,18000000,0,14570987,0x049fb92381e2ebb8578416e438bb08e8d8043b9d835814c98993094c2105ff1d
0xf951FEf7d7057A695b53b87642dcd66362C75A77,0xf951FEf7d7057A695b53b87642dcd66362C75A77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000,45000000,0,14571777,0xb6ddf83fc8a0c3e850a5deeb42ec6e3e7ffdc0c276d01f713ce6bf5d10412619
0xf951FEf7d7057A695b53b87642dcd66362C75A77,0xf951FEf7d7057A695b53b87642dcd66362C75A77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000,45000000,0,14571923,0xf347998625ca7a06d964bf60a5006e36ac1cf9edf9f01901bee099462d2725a3
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,20364532595798412254,18328079336218571,64,14572344,0xa698fef22327233f3c61846ff17ac75cc1019fcc505f0951a373d8dcac9775f5
0xf951FEf7d7057A695b53b87642dcd66362C75A77,0xf951FEf7d7057A695b53b87642dcd66362C75A77,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14572472,0x47493bc864dcd4423c0619453a59f98e727b8cac10d077b9f8379e1e1644db0d
0x135896DE8421be2ec868E0b811006171D9df802A,0xEA62Bc22E230F2b4c6D3caC50742dC7FEBF7B9D0,0x514910771AF9Ca656af840dff83E8264EcF986CA,10000000000000000000000,9000000000000000000,0,14572724,0xddf82fff07749845f67898a25a632bfb991bc8f29026d19a9ca134e6044125f3
0x689209519e78947d52b862748E059fAd1238D689,0x689209519e78947d52b862748E059fAd1238D689,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1818772320045569858,1636895088041012,0,14572855,0xef568526143d28276455ab500a6f5169b9b26ee2b80e96af31a2d72f5d03ef4d
0x498c5431EB517101582988fBb36431DdaaC8F4B1,0xc30752d63a73a1Ba5848C75BF185ecC05C7990B5,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12509846115,11258861,0,14573074,0xe4cbf245e945b34355f605005e52214884b3db5c4de397078feb1eda2fdd268a
0x7c0d3Cf3982142EDA2B992e9F912Ac4dEa662258,0xc09d86f59d25E24DF5D6168fE11bE9145D9aF709,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,19103178134207709407,17192860320786938,64,14573131,0x68283287125e72e30c9fb4b9c4e3c579d7901ad22328ab96d3e77f5aedf213d7
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14574661,0x8e676c7346d0b6ca04ca715c1f17eab2b89dcbeebdfadea1bd31b223b1126672
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14574790,0x51d40d22a061f560b9fc9ac9c01fca5a8f18b4fb81f9ff4e89a48b0faa4090e9
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14575375,0xfbbb5e5e9dd1f822754d2d4c7e494822d3c807dfc8d13bd479a9355bf1a3bfed
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14575509,0xd0a60433a0ae3065c2c38020e5a130139687fc2a253c93bdf64ef835d8519dc4
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14575784,0x2dd72c6d985b31b8ee0aec13b691fc7f9da96ce92ca1690a85a2d5f9f17a4ed5
0x135896DE8421be2ec868E0b811006171D9df802A,0x698C4E1f463dc2b91A26897660Bfff29cc1E8730,0x6B175474E89094C44Da98b954EedeAC495271d0F,32949381893289790000000,29654443703960811000,0,14575893,0x1086cf21b529f724fa6af18268ea2161bf0298489c6a7aa792f7b890dcf2cd21
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000,22500000,0,14576700,0xf3c5e5a7e100ed4d65268965d2f8657ca563fdb4ab4b7781d17275f885587928
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,15000000000,13500000,0,14576710,0x72b1bb1d52c62740f6d6fa144b1766631cadfecbf0e848fdfa72f0a1ccd221dd
0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0x3Ad3a671A2cc658bff14a4d966B9c370825b5e71,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2200000000,1980000,0,14576740,0x30c456488aa460d6e5c9f925ab60bbcff31744cc7f9390fde571fc77e85ed6b1
